ID;RDKK_ID;SUBCOMMODITY_ID;IMPORT_FILE_ID;QTY_P1;QTY_P2;QTY_P3;STATUS_CARRYOVER;RDKKDETAILS_ID_CARRYOVER;QTY_CARRYOVER;QTY_ACC;QTY_SISA;CREATED_AT;UPDATED_AT;ACTION_BY;IP_ADDRESS;Start_Ts;End_Ts;Start_Date;End_Date;Record_Deleted_Flag;Ctl_Id;File_Id;Process_Name;Process_Id;Update_Process_Name;Update_Process_Id
2336940139;2336923829;1010006;134738;25.000;0.000;0.000;0;0;0.000;25.000;25.000;2021-04-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2383516396;2383500093;1010007;138217;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-04-28;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2885515446;2885499143;2060146;170760;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-11-02;2021-11-15;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1227485268;1227468790;2060107;57493;200000.000;0.000;0.000;1;1190623842;0.000;200000.000;200000.000;2020-05-06;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2132041340;2132024967;1010008;120780;75.000;75.000;55.000;1;2132014474;225.000;430.000;430.000;2021-02-08;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2977948605;2977932302;2060202;175912;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-09;2021-12-25;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2134085249;2134068876;1010009;120976;50.000;0.000;0.000;0;0;0.000;50.000;50.000;2021-02-09;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1597414702;1597398322;1010002;83288;0.000;0.000;0.000;1;1597414597;300.000;300.000;300.000;2020-09-23;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2855000521;2854984218;2060158;168905;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-10-28;2021-11-19;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1517689301;1517672921;1010001;77338;20.000;0.000;0.000;1;1517689294;15.000;35.000;35.000;2020-09-20;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2364212608;2364196298;1010006;136663;75.000;337.000;0.000;0;0;0.000;412.000;412.000;2021-04-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2683754537;2683738234;2060143;158573;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-12;2021-09-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2445855785;2445839482;1010008;142767;50.000;50.000;50.000;0;0;0.000;150.000;150.000;2021-04-30;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2201247911;2201231601;1010010;126030;15.000;15.000;15.000;0;0;0.000;45.000;45.000;2021-02-20;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2154090696;2154074386;1010009;122299;0.000;0.000;0.000;1;2154082485;107.000;107.000;107.000;2021-02-19;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2820104023;2820087720;2060144;166826;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2021-09-20;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2442100096;2442083793;1010008;142536;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-04-30;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2828874953;2828858650;2060187;167484;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2021-10-14;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2177782553;2177766243;1010009;124133;75.000;0.000;75.000;1;2177682047;150.000;300.000;300.000;2021-02-20;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1163313398;1163296920;2060131;54147;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2020-04-30;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
955418179;955401701;2060107;42716;150000.000;0.000;0.000;1;0;0.000;150000.000;150000.000;2020-01-27;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1108495901;1108479423;2060107;51235;200000.000;0.000;0.000;1;1059190141;0.000;200000.000;0.000;2020-04-03;2020-04-18;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2809015946;2808999643;2060144;165979;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-09-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
995718572;995702094;2060131;44865;150000.000;0.000;0.000;1;0;0.000;150000.000;150000.000;2020-01-28;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3035166808;3035150505;2060185;179209;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-17;2021-12-26;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1067357461;1067340983;2060107;49058;200000.000;0.000;0.000;1;1011456637;0.000;200000.000;0.000;2020-03-05;2020-03-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1281757199;1281740721;2060107;60741;200000.000;0.000;0.000;1;1221105272;0.000;200000.000;0.000;2020-06-08;2020-06-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1924795140;1924778767;1010006;105604;0.000;0.000;150.000;1;1924788245;271.000;421.000;421.000;2021-02-01;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1942407511;1942391138;1010006;106906;200.000;0.000;0.000;0;0;0.000;200.000;200.000;2021-02-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1056276321;1056259843;2060107;48491;200000.000;0.000;0.000;1;1005961588;0.000;200000.000;0.000;2020-03-05;2020-03-07;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1754668946;1754652566;2060107;96245;200000.000;0.000;0.000;1;1461154781;0.000;200000.000;0.000;2020-10-08;2020-10-13;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2084170832;2084154459;1010008;117133;0.000;0.000;50.000;0;0;0.000;50.000;50.000;2021-02-07;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2914929243;2914912940;2060171;172678;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-08;2021-12-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2846255708;2846239405;2060192;168380;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2021-10-15;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1043472019;1043455541;2060131;47441;150000.000;0.000;0.000;1;992240384;150000.000;300000.000;300000.000;2020-02-12;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1274738047;1274721569;2060131;60384;200000.000;0.000;0.000;1;1199152992;0.000;200000.000;0.000;2020-06-07;2020-06-23;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2932216597;2932200294;2060148;173560;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-08;2021-12-09;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2923962225;2923945922;2060159;173126;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-08;2021-12-21;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1399074868;1399058390;2060119;68042;200000.000;0.000;0.000;1;1333482782;0.000;200000.000;0.000;2020-08-09;2020-08-21;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1544076557;1544060177;1010003;79004;300.000;0.000;300.000;0;0;0.000;600.000;600.000;2020-09-21;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2058668691;2058652318;2060138;115768;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-02-06;2021-02-07;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2629928919;2629912616;2060166;155612;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-05-18;2021-05-27;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1920173411;1920157038;1010006;105324;125.000;125.000;125.000;1;1920156030;189.000;564.000;564.000;2021-02-01;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2611630688;2611614385;2060153;154681;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-05-12;2021-05-22;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2322773798;2322757488;2060140;133751;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-04-02;2021-04-03;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3006605744;3006589441;2060206;177557;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-12;2021-12-23;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1265150070;1265133592;2060131;59894;200000.000;0.000;0.000;1;1211246962;0.000;200000.000;0.000;2020-06-07;2020-06-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1149487859;1149471381;2060131;53349;200000.000;0.000;0.000;1;1096004408;0.000;200000.000;0.000;2020-04-05;2020-04-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1094054152;1094037674;2060131;50416;200000.000;0.000;0.000;1;1035342303;0.000;200000.000;0.000;2020-03-06;2020-03-27;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2071534278;2071517905;2060150;116419;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-02-06;2021-02-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1913401870;1913385497;2060161;104834;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-01-26;2021-04-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2461566347;2461550044;1010008;143922;14.000;0.000;14.000;1;2461562756;16.000;44.000;44.000;2021-05-01;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1863363595;1863347222;2060107;102041;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2020-12-03;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1104641148;1104624670;2060131;50969;200000.000;0.000;0.000;1;1052352121;150000.000;350000.000;0.000;2020-03-10;2020-03-14;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1610273310;1610256930;1010001;84723;86.000;86.000;114.000;0;0;0.000;286.000;286.000;2020-09-24;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2365105528;2365089218;1010006;136740;73.000;73.000;73.000;0;0;0.000;219.000;219.000;2021-04-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2162213860;2162197550;1010009;123013;400.000;400.000;400.000;0;0;0.000;1200.000;1200.000;2021-02-20;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2478779949;2478763646;1010008;145203;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-05-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1335008516;1334992038;2060119;63954;200000.000;0.000;0.000;1;1244717560;0.000;200000.000;0.000;2020-07-04;2020-07-09;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3048439004;3048422701;2060158;179965;200000.000;0.000;0.000;1;2897301374;0.000;200000.000;0.000;2021-12-18;2022-02-17;1;127.0.0.1;;;2022-02-17;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;26;;
1160607996;1160591518;2060131;54014;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2020-04-30;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2612004243;2611987940;2060153;154695;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-05-12;2021-05-20;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2488023435;2488007132;1010008;145917;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-05-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1177747370;1177730892;2060119;54924;200000.000;0.000;0.000;1;1167063879;0.000;200000.000;0.000;2020-05-04;2020-05-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2473974547;2473958244;1010008;144804;70.000;70.000;70.000;0;0;0.000;210.000;210.000;2021-05-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1740012535;1739996155;2060119;95496;200000.000;0.000;0.000;1;1475760645;0.000;200000.000;0.000;2020-10-06;2020-10-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3122216001;3122199698;2060188;184389;200000.000;0.000;0.000;1;0;0.000;200000.000;200000.000;2021-12-24;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2867642171;2867625868;2060170;169752;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-10-30;2021-11-23;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2714432100;2714415797;2060156;160204;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-15;2021-08-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2099573128;2099556755;1010008;118274;193.000;193.000;193.000;1;0;0.000;579.000;579.000;2021-02-07;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2270942613;2270926303;2060139;131077;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-03-31;2021-04-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2857038543;2857022240;2060158;169017;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-10-28;2021-12-26;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2534067678;2534051375;1010009;149319;200.000;250.000;250.000;0;0;0.000;700.000;700.000;2021-05-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2299704318;2299688008;2060152;132561;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-04-02;2021-04-18;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1037063512;1037047034;2060131;47105;150000.000;0.000;0.000;1;997860908;0.000;150000.000;0.000;2020-02-12;2020-02-23;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2260952626;2260936316;1010010;130440;169.000;169.000;169.000;1;0;0.000;507.000;507.000;2021-02-22;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1980163922;1980147549;1010007;109832;3.000;3.000;3.000;0;0;0.000;9.000;9.000;2021-02-03;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3042239580;3042223277;2060196;179601;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-18;2021-12-20;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1492386534;1492370154;2060131;74972;200000.000;0.000;0.000;1;1416039837;0.000;200000.000;0.000;2020-09-09;2020-09-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1993966431;1993950058;1010007;110903;33.000;33.000;33.000;0;0;0.000;99.000;99.000;2021-02-03;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1430529053;1430512575;2060107;69855;200000.000;0.000;0.000;1;1370746974;800000.000;1000000.000;1000000.000;2020-08-11;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2530859816;2530843513;1010009;149053;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-05-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1699357501;1699341121;1010004;92878;63.000;63.000;63.000;1;1699357494;189.000;378.000;378.000;2020-09-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2717383811;2717367508;2060156;160351;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-15;2021-08-15;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1521626472;1521610092;1010005;77737;2.000;0.000;8.000;1;1521626465;11.000;21.000;21.000;2020-09-20;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2868615878;2868599575;2060170;169864;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-11-01;2021-11-22;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
3068585459;3068569156;2060205;181169;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-19;2021-12-22;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1952994416;1952978043;1010006;107683;0.000;12.000;12.000;0;0;0.000;24.000;24.000;2021-02-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2810923201;2810906898;2060156;166077;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-09-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2693839717;2693823414;2060167;159147;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-14;2021-07-25;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2524383647;2524367344;1010009;148556;400.000;0.000;0.000;0;0;0.000;400.000;400.000;2021-05-04;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1071215721;1071199243;2060119;49247;200000.000;0.000;0.000;1;1018439389;0.000;200000.000;0.000;2020-03-06;2020-03-14;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2986045673;2986029370;2060204;176360;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-10;2021-12-26;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2475617594;2475601291;1010008;144923;200.000;200.000;200.000;0;0;0.000;600.000;600.000;2021-05-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2242547463;2242531153;1010010;128921;0.000;0.000;0.000;0;0;0.000;0.000;0.000;2021-02-21;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1922145696;1922129323;1010006;105429;60.000;60.000;60.000;1;1922112754;390.000;570.000;570.000;2021-02-01;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
994568962;994552484;2060131;44809;150000.000;0.000;0.000;1;0;0.000;150000.000;150000.000;2020-01-28;1971-01-01;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2080342427;2080326054;1010008;116867;150.000;150.000;150.000;0;0;0.000;450.000;450.000;2021-02-07;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1719145416;1719129036;2060131;94432;200000.000;0.000;0.000;1;1500155211;0.000;200000.000;0.000;2020-10-06;2020-10-08;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1626306768;1626290388;1010005;85857;0.000;0.000;21.000;1;1626306761;42.000;63.000;63.000;2020-09-25;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1667806653;1667790273;1010004;89560;0.000;500.000;0.000;1;1667806639;3400.000;3900.000;3800.000;2020-09-26;2020-12-04;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1887462222;1887445849;2060137;103420;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-01-05;2021-01-06;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2491268131;2491251828;1010009;146218;0.000;0.000;125.000;0;0;0.000;125.000;125.000;2021-05-03;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1644865161;1644848781;1010004;87663;150.000;150.000;150.000;1;1644865154;450.000;900.000;900.000;2020-09-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2681926284;2681909981;2060143;158482;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-12;2021-09-02;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2728493133;2728476830;2060144;160925;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-07-15;2021-07-17;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2377664550;2377648240;1010006;137692;100.000;113.000;100.000;0;0;0.000;313.000;313.000;2021-04-28;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1939465334;1939448961;1010006;106696;192.000;192.000;192.000;0;0;0.000;576.000;576.000;2021-02-02;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2866222235;2866205932;2060146;169640;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-10-30;2021-10-30;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1864562254;1864545881;2060107;102111;200000.000;0.000;0.000;1;1784077150;0.000;200000.000;0.000;2020-12-03;2020-12-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1189313190;1189296712;2060119;55512;200000.000;0.000;0.000;1;1130965243;0.000;200000.000;0.000;2020-05-05;2020-05-12;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2789190966;2789174663;2060141;164719;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-08-01;2021-09-13;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1152330237;1152313759;2060119;53510;200000.000;0.000;0.000;1;1102714048;0.000;200000.000;0.000;2020-04-09;2020-04-16;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2823158977;2823142674;2060167;167155;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-10-01;2021-11-18;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1507743351;1507726971;1010001;76512;97.000;97.000;0.000;1;1507743344;144.000;338.000;338.000;2020-09-20;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2054091811;2054075438;2060150;115537;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-02-05;2021-02-07;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1472895153;1472878773;2060119;73964;200000.000;0.000;0.000;1;1393778080;0.000;200000.000;0.000;2020-09-09;2020-09-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2332889946;2332873636;1010006;134451;0.000;0.000;24.000;1;2332886803;616.000;640.000;640.000;2021-04-26;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2987421166;2987404863;2060204;176430;200000.000;0.000;0.000;1;0;0.000;200000.000;0.000;2021-12-10;2021-12-16;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
2356556645;2356540335;1010006;136131;41.000;41.000;41.000;0;0;0.000;123.000;123.000;2021-04-27;1971-01-01;0;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
1797227028;1797210648;2060107;98492;200000.000;0.000;0.000;1;1751077820;0.000;200000.000;0.000;2020-11-07;2020-11-11;1;127.0.0.1;;;2022-02-01;2999-12-31;0;168;;TX_168_107_RDKKDETAILS;9;;
